"id","addtime","title","info","duration","cover","author","playcount","danmaku","likes","favorite","share","commentcount","publocation","pubtime","typename","laiyuan","coin"
"3916","2024-12-09 10:13:47","20岁，不要去西藏！！！","一个耗时半个月\
花费2W元的视频 \
希望大家能喜欢\
后续继续滚回游戏区 继续填坑去了","822","http://i1.hdslb.com/bfs/archive/dc0d5edf5d8e7f753863b3edb5012e24fdd81186.jpg","洛舟止","3915508","20114","256300","86775","64246","6278",\N,"2021-09-12 17:46:58","出行","https://b23.tv/BV1KU4y1N7dC","157717"
"3917","2024-12-09 10:13:47","【医学博士】如何治疗鼻炎？I 让鼻炎患者，重获新生的方法","终于赶在周末完成了！按照这个视频一步步去做，肯定会缓解你的鼻炎！我们从机制讲到治疗再到根除的方法都讲了一遍，希望大家都能有所收货。Peace\
您可能还喜欢：\
【打呼噜】：BV1DL4y1h7u7\
【人体工学椅】BV1xq4y1Z798\
【改善肤色】BV1cL4y1e7LT\
【保护听力】：BV1xL411E75c\
【胖瘦体质】：BV1W44y117UC\
【失眠自救】：BV1EQ4y1f7Ar","338","http://i0.hdslb.com/bfs/archive/8f08a55a4b13df7bf6e2d75a965b82ee0d4f8e48.jpg","兔叭咯","2945475","6266","183358","78206","44697","7825",\N,"2021-09-13 17:00:15","科学科普","https://b23.tv/BV1iM4y1G7MM","67793"
"3918","2024-12-09 10:13:47","缘   者   上   钩","本来是打算做一期长的 但是最近因为疫情的事实在是来不及了 又怕大家等着着急 只好发短的了 \
给大家道歉！对不起大家！","151","http://i0.hdslb.com/bfs/archive/5da0082917f4aa1dd69db116b4bc68e4323c4f78.jpg","阿三解说","3339322","2965","258752","9666","5070","1855",\N,"2021-09-15 21:02:21","电子竞技","https://b23.tv/BV1pg411c776","16475"
"3919","2024-12-09 10:13:50","大唐Gang 2.0","哔了两句，不过没关系奥，你橘照样整好活儿\
有兴趣的可以自己剪个视频 发出来（我又不能发\
\
词曲混：橘子\
唢呐：浑元Rysn\
采样：云宫迅音---许镜清\
编曲：FantomXXX  / 哦呼w\
原beat：SPAZZ","122","http://i1.hdslb.com/bfs/archive/90e20fe79f107802d20b025ceb663f92761a5e91.jpg","倒悬的橘子","16784304","133096","1283713","507117","117938","10451",\N,"2021-09-19 12:00:16","鬼畜调教","https://b23.tv/BV1Pq4y1K73W","868313"
"3920","2024-12-09 10:13:50","你这健康码有问题啊","你好呀","129","http://i0.hdslb.com/bfs/archive/40bf7ee1a0d09c671173ad5aca4572670e050153.png","伊介书生","5778991","9836","423635","92225","27397","4529",\N,"2021-09-20 22:33:07","鬼畜剧场","https://b23.tv/BV1wL41147pn","99994"
"3921","2024-12-09 10:13:50","开 学 寝 室 牛 逼 症","我知道爸爸们都知道我心里的小九九……一键三连～ 谢谢爸爸！！","310","http://i1.hdslb.com/bfs/archive/f992d5ffbad5044680db98d76e28d13dcddf9043.jpg","进击的金厂长","5332684","8093","416430","84795","12472","4813","江苏","2021-09-16 18:28:31","同人·手书","https://b23.tv/BV1DQ4y1r77X","420690"
"3922","2024-12-09 10:13:50","开学啦～我终于收到了霍格沃茨的录取通知书","游乐场，满足我对于美好的所有想象，当然，拿着魔杖念咒语的快乐是什么也比不上的～","724","http://i0.hdslb.com/bfs/archive/df16e5bf7bbfdb8d96664159b5240b48dc5e3934.jpg","吃花椒的喵酱","4396932","21356","416183","63823","35967","13169","陕西","2021-09-23 23:07:56","社会","https://b23.tv/BV14h411n7ok","219653"
"3923","2024-12-09 10:13:50","史上最离谱随机挑战！居然被周淑怡反向蹭饭了…【第四期】","随机挑战的全新系列！蹭饭挑战！无限羞耻！究极自闭！全程高能！\
第三期：BV1q34y1Q7Pu\
第二期：BV1Hq4y1D7MR\
第一期：BV1664y1W7zS \
 喜欢记得点个赞哦~过50W赞下一期立刻继续找寻新的受害者！！评论告诉我们！！！","1333","http://i0.hdslb.com/bfs/archive/83e36c2722228a00c157de9e46ebc24509a5410c.jpg","力元君","15424262","123858","1821382","163871","36098","21497","北京","2021-09-19 11:00:14","搞笑","https://b23.tv/BV1gP4y1h7yA","793970"
"3924","2024-12-09 10:13:50","为何还不开口嘞！:sneezing_face::white_heart:","大家好！我是明茂，从六月份就开始制作的手书终于和大家见面啦。这是我严格意义上制作的第一个手书～听到甜甜的歌时当即决定要画了，倾注了不少感情，也学习到了很多手书制作的新知识！希望你能看得开心～\
\
·请勿在原曲评论区提及此视频！！！","169","http://i0.hdslb.com/bfs/archive/4ac707e50dc01efbb6d8757872b5374d660d1105.jpg","明茂-","4412745","3106","357623","195487","46782","11085","上海","2021-09-16 22:35:35","同人·手书","https://b23.tv/BV1PL41147Ro","152893"
"3925","2024-12-09 10:13:50","苹果A15性能分析：它几乎征服了原神！","iPhone 13系列上的A15到底有多快？功耗又有多低？两个版本有什么区别？能完美运行原神吗？看完这期视频，你就知道答案了……","1150","http://i0.hdslb.com/bfs/archive/7e8a094dab6da4ca38f9b3abc5da669048f0cfc6.jpg","极客湾Geekerwan","3977660","19173","227605","46175","34040","16385",\N,"2021-09-21 23:55:02","数码","https://b23.tv/BV1ih411n7BR","190731"
"3926","2024-12-09 10:13:50","班主任读学生作文《我的班主任》，金句频出“气到”摔本子引爆笑","近日。广东惠州。一位班主任当着全班的面朗读学生作文《我的班主任》。当他念到一些学生“金句”时：“我的班主任是一个胖胖肥肥，很像仓鼠，他的腿鲁班7号一样”、“他有着39岁的高龄，长得有点像网上的高质量男性”，“人很年轻，头发就掉一半了”、“风扇我都不敢开太大，怕他像蒲公英一样，风起，头秃！”班主任怒摔作文本：这都是些什么啊！学生哄堂大笑。","151","http://i0.hdslb.com/bfs/archive/8dbf3b34ec69decdf68ae2be32c331ddd92764b2.jpg","star星视频","7846751","13276","660566","144865","101407","7052","湖南","2021-09-16 17:12:22","日常","https://b23.tv/BV1mR4y1H7Rw","81612"
"3927","2024-12-09 10:13:50","良心到难以置信的网站推荐8丨6年最强合集","LKs的网站推荐，专注挖掘互联网强力网页6年，你值得拥有：\
xiangjianan.gitee.io/lks","1472","http://i2.hdslb.com/bfs/archive/611133ff312ba9d431c2180da9a3d7e256711d49.jpg","-LKs-","1457732","6258","131825","153103","7062","2002",\N,"2021-09-18 12:00:17","软件应用","https://b23.tv/BV1qQ4y1r7ty","97537"
"3928","2024-12-09 10:13:50","大雄：哆啦a梦我好像失眠了","最新的一期读评论！！！\
我雀巢最近在练肌肉\
肥硕的肌肉渐渐充满我的身体\
我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋最近看到的东西之一：BV11A411F7Tg","179","http://i2.hdslb.com/bfs/archive/464e4b55d6581338be412fc50d24912ec6aafacd.jpg","逗比的雀巢","19357956","23056","1101086","417455","23264","6906",\N,"2021-09-19 12:05:03","搞笑","https://b23.tv/BV1sf4y1P71q","1099320"
"3929","2024-12-09 10:13:50","哦～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～","沙雕鬼畜系列：\
【前传：BV1Ea4y1j72K】\
【第一集：BV1ca4y1e7DP】\
【第二集：BV1xf4y1R7m2】\
【第三集：BV11V411z7fv】\
【第四集：BV1fC4y1t7nk】\
【第五集：BV1uK41137Hn】\
【第六集：BV1pA411N7LM】\
BGM：baby\
制作：碧天蓝钻","83","http://i0.hdslb.com/bfs/archive/276169239ad21d2274ecdfbaf715998ca9364f71.jpg","碧天蓝钻","2707386","1601","209804","56526","20990","1743",\N,"2021-09-16 19:08:35","鬼畜调教","https://b23.tv/BV1JQ4y1k7nK","46063"
"3930","2024-12-09 10:13:50","什么样的神仙早餐，能让瘦小的湖南妹子连吃2碗？","日更微博：绵羊料理\
微信公众号：绵羊料理\
油管同步更新：https://www.youtube.com/c/sheephoho","418","http://i1.hdslb.com/bfs/archive/7fd74ae9fd2bc408463379f769cdf5cf45207a47.jpg","绵羊料理","9890977","28799","579000","7655","80735","5812","上海","2021-09-21 17:32:12","美食侦探","https://b23.tv/BV1k341127sE","340147"
"3931","2024-12-09 10:13:50","我 真 的 不 想 开 学！第一天当老师，就想辞职.......","-","157","http://i2.hdslb.com/bfs/archive/bd825b1666e1bb91ef5fb4454231bc60303fe19a.jpg","本人硬汉静","10893437","8686","695497","65590","65552","20902","浙江","2021-09-19 19:50:58","搞笑","https://b23.tv/BV1sQ4y1k7K8","127596"
"3932","2024-12-09 10:13:50","决战刘谦！魔术VS超高速摄影机，能拍到破绽吗？","当精彩魔术遇上超高速摄影机，究竟谁会更胜一筹？慢放40倍看刘谦老师魔术表演，揭开魔术的奥秘！制作不易，记得三连！！！","875","http://i1.hdslb.com/bfs/archive/e0f95d6c5077d59fbfdb5937b2b5b8253353b2b3.jpg","亿点点不一样","14317632","50594","1075245","177811","84019","10910","浙江","2021-09-19 18:00:09","野生技能协会","https://b23.tv/BV1Uh411p7r3","503723"
"3933","2024-12-09 10:13:50","评分5.4！2020最惨烂尾动画！UP主看完直接心肺停止","点下关注再走哦~","703","http://i2.hdslb.com/bfs/archive/273760fa9c76307a3ed8f972e778a00273633e5d.jpg","瓶子君152","3739362","8465","243286","36540","9935","5864","上海","2021-09-19 20:47:10","动漫杂谈","https://b23.tv/BV1V341127h9","89440"
"3934","2024-12-09 10:13:50","周杰伦的一句还行，让我写下这首《还行》，可还行","之前的新歌前奏续写在ins上被杰伦点赞并且评价还行，所以写了这首《还行》，和敞篷车不一样的感觉哦。","266","http://i1.hdslb.com/bfs/archive/0db1d2c9bfd165b9a36fb5bc832de40d32c11146.jpg","king金鑫-音乐制作","3165940","7362","217665","58335","21506","6366","江苏","2021-09-20 20:00:07","原创音乐","https://b23.tv/BV1C34y1S7aT","147325"
"3935","2024-12-09 10:13:50","你管这叫运动会？？","看得开心的话希望能三连支持一下！感谢！\
游戏：\
Wild Animal Sports Day\
Giraffes Volleyball Championship 2016","402","http://i0.hdslb.com/bfs/archive/aa096e9ea5e884e23ff70a639882b3687f6f50fb.jpg","老番茄","5184693","45152","506167","59087","6739","5714",\N,"2021-09-19 11:10:32","单机游戏","https://b23.tv/BV1Qv411w7gR","143245"
"3936","2024-12-09 10:13:50","【小泽】iPhone 13 Pro首发评测：官网没骗我，真是强得很","iPhone 13 Pro 的评测来了，只有两天的体验时间，我尽全力使用影分身术给大家把能测试的全部测试了一遍，希望能够在手机正式开卖之前，给大家一个最直观的产品展示。今天两个视频连发，还有一个 iPhone 13 和 13 mini 的评测视频不要忘记看！","1134","http://i1.hdslb.com/bfs/archive/5dcfdf4bee43396ea44d617adf01c74605a246e4.jpg","钟文泽","4377317","24768","110363","19004","72495","11301",\N,"2021-09-21 21:00:01","数码","https://b23.tv/BV1MR4y1p7qh","46679"
"3937","2024-12-09 10:13:50","请 把 我 埋 在 ，这 时 光 里 ...","BGM：\
Angelo Badalamenti - Rose's Theme.mp3","1058","http://i2.hdslb.com/bfs/archive/14cc612a37bd7cc1cab166cedec143d0dc382aaa.jpg","导演小策","6021593","42172","497503","98410","61471","12949",\N,"2021-09-23 19:30:19","搞笑","https://b23.tv/BV1XP4y1h7Y2","481829"
"3938","2024-12-09 10:13:50","《很 正 经 的 游 戏 》","小玩怡情，大玩_____。","136","http://i2.hdslb.com/bfs/archive/84394653692c80d50387cf4ef4e4a41efe72e03f.jpg","星有野","9289305","10858","584765","96695","45367","4588",\N,"2021-09-20 19:44:13","同人·手书","https://b23.tv/BV1oM4y1g7vP","233304"
"3939","2024-12-09 10:13:50","《崩坏3》新篇章预告动画「前启示录」","“我来了……卡莲。”\
本片由miHoYo Anime出品。","129","http://i0.hdslb.com/bfs/archive/ddaeef1a9ee736098bd88f800cb47f74e491cee2.jpg","崩坏3第一偶像爱酱","2621070","5379","151666","38051","33697","18289","上海","2021-09-17 12:00:04","同人·手书","https://b23.tv/BV1Mq4y1K79g","70201"
"3940","2024-12-09 10:13:50","当一个不会英文的人偏唱英文歌时...","原曲：stay\
标题指的是我！\
点赞15万搞下一首！唱什么你们定！","137","http://i0.hdslb.com/bfs/archive/ba7bdc4dca1697311aba3b58bff5e439eb204d79.jpg","东尼ookii","3131202","15795","289303","31259","4610","4753",\N,"2021-09-18 17:00:00","翻唱","https://b23.tv/BV1Hq4y1K71b","68513"
"3941","2024-12-09 10:13:50","耗时6小时，传说中的战斧牛排，到底能有多好吃？","下次抓谁来做饭呢，嘻嘻...","930","http://i2.hdslb.com/bfs/archive/edbdf06584ddca1dcece70babc986686417d3feb.jpg","盗月社食遇记","3640921","13221","300267","25823","14816","4977","上海","2021-09-23 17:30:01","美食制作","https://b23.tv/BV1xM4y137or","144889"
"3942","2024-12-09 10:13:50","动画片《猫和老鼠》主题曲纯人声演绎！【MayTree五月树】","我们用纯人声演绎了动画片《猫和老鼠》的主题曲。\
导演：Napkins music\
\
我们是阿卡贝拉人声组合MayTree五月树，成立于2000年。\
喜欢就三连加关注吧~","96","http://i2.hdslb.com/bfs/archive/5e5a9b4d9ca5d46ca72ae1f51d586b96afbd59a8.jpg","MayTree五月树","7455189","3183","433569","57694","12277","2821",\N,"2021-09-18 12:00:17","翻唱","https://b23.tv/BV11Q4y1r7pF","120464"
"3943","2024-12-09 10:13:50","一刀下去，我的心在滴血！","不就是和牛嘛！我来教你做！\
\
食材：\
A5和牛或牛里脊肉300g，厚切吐司，胡椒，盐，panko面包糠，全蛋2个，蛋黄3个\
酱料食材（这个真的好吃）：\
酱油 ½ 茶匙（8g）\
蚝油 ½ 茶匙（10g）\
英式辣酱油 2.5 茶匙（30g）\
黄芥末酱 ½ 茶匙（5g）\
蜂蜜 1 茶匙（15g）\
番茄酱 2.5 茶匙（50g）\
美乃滋 ½ 茶匙（7g）\
洋葱细碎 ¼ 个（32g)\
\
——\
关于我：我叫大碗，暂居纽约的武汉人，兼职美食up，喜欢研究世界各地新奇美食，微博/油管@大碗拿铁同步更新！","457","http://i0.hdslb.com/bfs/archive/e1a3bd0226479a17d0d9abf38ea7396c32c929a1.jpg","大碗拿铁","9904387","29040","544981","78688","8809","5011",\N,"2021-09-20 18:29:17","美食制作","https://b23.tv/BV1R34y1S7e5","435077"
"3944","2024-12-09 10:13:50","不装了！电视购物公然侮辱智商【阅片无数Ⅱ 19】","第二季18BV1C3411i73H：我发现了扫黑风暴房间里的秘密\
第二季17BV13g411V7u9：我发现了华强买瓜背后的秘密\
第二季16BV1vb4y1S7GL：麻了，诈骗犯都看不上二次元\
第二季15BV1h64y1q7zo：女主演了两集发现自己是群演\
更多生活中的凉风请参见→微博@凉风Kaze\
另外一些不适合在视频解答的题，之后会放在微博","637","http://i0.hdslb.com/bfs/archive/74f3a143fa9dc3ef9595639637340ef0cadd9b83.jpg","凉风Kaze","3291731","9346","262808","12550","2702","2773",\N,"2021-09-22 22:00:12","影视杂谈","https://b23.tv/BV1mR4y1H7H4","32280"
"3945","2024-12-09 10:13:50","【后台揭秘】硬核起飞！我去空军当兵了，还坐上了战斗机？","这应该是最特殊的一期《后台》节目！非常感谢能有这次机会探访中国人民解放军空军营地，深度体验中国军人的生活和训练日常。\
天下虽安，忘战必危！向中国人民解放军致敬！","677","http://i0.hdslb.com/bfs/archive/dbd37aac57890bd3a422fd1d4ae75de0bcd069d9.jpg","影视飓风","2257335","16347","237860","46271","10264","2636",\N,"2021-09-17 18:00:02","人文历史","https://b23.tv/BV15Q4y1k75C","167846"
"3946","2024-12-09 10:13:50","“原谅我这一生不羁放纵爱自由”","BGM：海阔天空 - Beyond","219","http://i2.hdslb.com/bfs/archive/c8e9c52f0ec9125f5494f4645df28588aea9d3ab.jpg","幸运猎手","1827691","3182","142628","50358","12502","2242","四川","2021-09-18 14:17:04","动物二创","https://b23.tv/BV1Hg411c7AA","90912"
"3947","2024-12-09 10:13:50","花好月圆会 | 正片全程回顾","","3109","http://i2.hdslb.com/bfs/archive/efaebec01f0d52227cab10ac3d492df313b28570.jpg","花好月圆会","6256575","55817","144107","3307","25920","3680","上海","2021-09-21 20:57:45","日常","https://b23.tv/BV1PU4y1A7iA","78981"
"3948","2024-12-09 10:13:50","弓手都是弱不禁风的纤瘦妹子？还原古代真实的弓手","还原历史上真实的弓箭手，感谢弓箭大佬@0-老猫-0  提供的资料","343","http://i2.hdslb.com/bfs/archive/2516cf6d1398f6523b9c98517e8f4c96540345ba.jpg","韩承霄","3759373","9368","272467","43863","6349","10089","四川","2021-09-22 18:40:02","单机游戏","https://b23.tv/BV1JT4y1Z7qX","25202"
"3949","2024-12-09 10:13:50","随机挑战之社交牛逼症版！竟然能请到他？！","点赞超过50W我们继续做下一期！\
想看到谁也可以评论告诉我们~\
喜欢的话请点赞\
喜欢的话请点赞\
喜欢的话请点赞\
喜欢的话请点赞\
喜欢的话请点赞\
喜欢的话请点赞","1272","http://i0.hdslb.com/bfs/archive/9c85c97e62bbb8b3163325e84bca1fe855af6b28.jpg","中国BOY超级大猩猩","6963192","68697","756924","68306","22772","12122",\N,"2021-09-19 11:55:13","搞笑","https://b23.tv/BV1hv41137iA","242307"
"3950","2024-12-09 10:13:50","猫咪也能当刺客？LOL自杀式轰炸袭击！！【有点骚东西】","主角属于是动物界\
脊索动物门\
脊椎动物亚门\
哺乳纲\
食肉目\
猫科\
猫亚科\
猫属\
猫种\
魔法变异，江湖诨号天煞孤星，只要队友活着，它就不会遭受苦难","535","http://i1.hdslb.com/bfs/archive/eb620eeeae35b454b55289020a88315b8fb70ee1.jpg","上海滩许Van强","1947640","5145","210883","15203","5475","2094",\N,"2021-09-17 11:30:18","电子竞技","https://b23.tv/BV1pP4y1h7Jg","124433"
"3951","2024-12-09 10:13:50","【忍唱大挑战】当年传唱度过亿的经典神曲，DNA真的控制不住动了！（第一弹）","华语经典神曲第一期来啦~\
点赞过3000迅速安排下一期的挑战！ \
希望大家能挑战得开心哈哈～","664","http://i1.hdslb.com/bfs/archive/f0038b626db1b498165fa9fecef0445ab03c9797.jpg","黑糖音乐秀","5459156","82400","362504","76046","18701","11424","上海","2021-09-20 17:35:29","电台","https://b23.tv/BV1mM4y1g7U2","167187"
"3952","2024-12-09 10:13:50","【医学博士】18岁以后还能长高吗？I 熬夜会影响身高么？","大家好，今天的视频我算是填坑了啊！可以适当的鼓励鼓励！本期讲了一下影响身高的关键因素，以及市面上的那些增高产品！尤其是学生党饱饱们，一定会对你们的身高增长有所帮助！但身高并不能决定一切，别因为身高而懊恼，丰富的学识才是关键！Peace~","702","http://i1.hdslb.com/bfs/archive/ebf14cc573522002216de32d97aabae07e1ecedc.jpg","兔叭咯","5139412","33382","384471","128206","41631","12221",\N,"2021-09-17 16:53:52","科学科普","https://b23.tv/BV1g34y1X7Q8","180572"
"3953","2024-12-09 10:13:50","结尾把我看哭了…#反扒魔术","-","92","http://i1.hdslb.com/bfs/archive/738e6c869c18f9443f5e6128eac07783466363a1.jpg","吴彦忠","14469570","10697","495937","41185","21176","7324",\N,"2021-09-16 19:55:00","搞笑","https://b23.tv/BV1364y1a7yG","13976"
"3954","2024-12-09 10:13:50","4年前震撼全网的末世游戏，结局竟被百万玩家改写？尼尔机械纪元精讲","玩一遍尼尔机械纪元游戏\
整理一遍尼尔机械纪元素材\
写一遍尼尔机械纪元稿子\
做一遍尼尔机械纪元视频\
太容易致郁了...\
\
肝已爆，泪狂流，求三连，求关注","1537","http://i0.hdslb.com/bfs/archive/d0d5c5caced03e84d80a7be6b36e02b0ed7bd67d.jpg","火焰三黄鸡ao","4865975","9436","394667","160129","22001","7255",\N,"2021-09-17 16:21:33","单机游戏","https://b23.tv/BV1yh411p78e","256020"
"3955","2024-12-09 10:13:50","【A-SOUL/贝&珈&嘉】太潮啦！师徒三人演绎《隔岸 (DJ)》","直播日期：2021年9月19日\
贝拉/珈乐【天下第一舞斗会第二季】直播剪辑\
\
BGM：隔岸(DJ) - 姚六一\
\
偶尔剪一些喜欢的舞蹈\
--------------------------------------------------------\
--------------------------------------\
\
向晚大魔王\
直播间：https://live.bilibili.com/22625025/\
个人主页：https://space.bilibili.com/672346917/","849","http://i2.hdslb.com/bfs/archive/d9cf05f76bec37d9333415d528e24a341872e681.jpg","账号已注销","6966205","34284","222709","110530","107109","1231706",\N,"2021-09-19 21:52:40","综合","https://b23.tv/BV1M64y1a7zh","109213"
"3956","2024-12-09 10:13:54","【英雄联盟】2021全球总决赛主题曲 《不可阻挡》","全新十年，新的传奇正待书写。下定决心的职业选手们，汇聚于各自赛区的秘密训练基地，在追寻突破自我的试炼中，一种神奇变化正在悄然发生，并逐渐席卷全球……\
\
\"打破所有障碍，我自有火光，我将不可阻挡\"\
\
主打艺人：PVRIS\
作词作曲: 拳头游戏音乐团队、Alex Seaver of Mako\
制作: 拳头游戏音乐团队	\
混音: Eric J、 拳头游戏音乐团队\
母带: Mike Bozzi（Bernie Grundman录音棚） \
演唱: PVRIS \
演唱制作: 拳头游戏音乐团队、Alex Seaver o","213","http://i0.hdslb.com/bfs/archive/657c36e1a031c46116cc7541b810aca5bdf17a01.jpg","英雄联盟","19703498","33918","672176","267152","169742","58027",\N,"2021-09-29 08:00:19","电子竞技","https://b23.tv/BV17Q4y1C7rP","418092"
"3957","2024-12-09 10:13:54","今天 我们为祖国写了首歌","巨龙向全世界发出了讯号，在头顶盘旋着的你有没有看到，沉睡的巨龙早就醒了，开辟新的道路......老番茄携手某幻君打造新歌MV《奔流》献礼国庆！看大国锦绣，彰凌云意气，自是人间第一流！","187","http://i2.hdslb.com/bfs/archive/6bedceb51077a075966332bcb861d22de464fcf9.jpg","央视新闻","5170052","57699","691295","245820","69260","15696",\N,"2021-10-01 08:30:04","原创音乐","https://b23.tv/BV19u411f7Q6","526807"
"3958","2024-12-09 10:13:54","【A-Lin x 云与海】如果世间万物能跨越能相爱","梦幻西游电脑版 x A-Lin丨龙宫门派曲《云与海》丨用歌声化作勇气，诠释了所爱相隔山海，山海皆可平 \
纵使天地空寥无际，彼此相爱无法触及，也要与你共赴云海之约。\
让我们循着天生歌姬A-Lin悠扬的吟唱，一同窥听云海倾述的爱而不得。\
\
原词曲作者：伊子木木\
原唱：阿YueYue","340","http://i1.hdslb.com/bfs/archive/871ce14f13c901378b60272a59ace0164248a136.jpg","梦幻西游电脑版","6117577","69128","161964","106377","26182","4391",\N,"2021-09-27 17:00:07","MV","https://b23.tv/BV1Bq4y1o7Ey","123833"
"3959","2024-12-09 10:13:54","【谈鲁迅合集】3300W播放！鲁迅：愿中国青年都摆脱冷气，只是向上走。","参考文案见评论区","49265","http://i1.hdslb.com/bfs/archive/c833c16ace15a0888b1a3375f26b714c12c65568.jpg","智能路障","8974064","118991","493069","429605","95950","9937","湖北","2021-09-27 11:46:49","人文历史","https://b23.tv/BV14f4y1E79N","474603"
"3960","2024-12-09 10:13:54","【假 如 不 健 身 “违 法”】","肝了一周的心血~","936","http://i2.hdslb.com/bfs/archive/e62038b9c8d4042941fda9c5cf3b4bb8fa7e365e.jpg","马哥巨离谱","4920019","16962","409737","75508","34009","4529",\N,"2021-09-26 20:42:21","健身","https://b23.tv/BV1UQ4y1k7dG","303942"
"3961","2024-12-09 10:13:54","如果王家卫拍谭谈交通","BGM：\
yumeji's theme 梅林茂","271","http://i2.hdslb.com/bfs/archive/e54e1a0f1c9b2f192dde2719f56a8778d88feb73.jpg","王左导演","4865837","8387","342135","110494","100361","4154",\N,"2021-09-28 00:46:07","人文历史","https://b23.tv/BV1Bf4y1E7i3","274345"
"3962","2024-12-09 10:13:54","今天是一个特殊的日子","-","115","http://i0.hdslb.com/bfs/archive/d6058af48558ecf621a3c5dd7595c421f13afa37.jpg","疯狂小杨哥","15995542","37240","1154821","166927","14933","11903",\N,"2021-09-26 16:54:44","搞笑","https://b23.tv/BV1iq4y1o7BS","672101"
"3963","2024-12-09 10:13:54","《但那只是曾经》停更1440小时做原创 没钱宣传有人听吗？","-","270","http://i1.hdslb.com/bfs/archive/b7e242938c332a96e2f9f1e054313a8d837da50e.jpg","街头艺人小高","5752740","11545","633050","196959","42396","17675","四川","2021-09-29 12:00:19","原创音乐","https://b23.tv/BV1M44y1t7in","678390"
"3964","2024-12-09 10:13:54","京 鱼 游 戏","下个月就去参加\
等我们偷拍视频出来","47","http://i0.hdslb.com/bfs/archive/38c8136412be7aea3b2ff55da4dc7bc785680cb7.jpg","小魏小蛙历险记","9286170","4992","489882","89961","89019","3791",\N,"2021-09-29 19:50:46","搞笑","https://b23.tv/BV1144y147by","66188"
"3965","2024-12-09 10:13:54","【朱瑾慧x王韬瑞 | 云与海】最虐的舞姿，也是最动人的情话","如果世间万物能跨越能相爱，也能成全云与海。和你乘风破浪化桑田，时光蔓延——\
海的思念蒸腾化作弄巧纤云，纤云汇聚化作似水柔情倾泻入海，佳期如梦。\
也许，我割去了一部分自己，变作了你。但能换来与你相拥，有何不可。\
\
梦幻西游 x A-Lin丨龙宫门派曲《云与海》：BV1Bq4y1o7Ey\
\
梦幻西游x朱瑾慧x王韬瑞 | 龙宫门派曲《云与海》| 双人舞蹈\
导演：刘艺乐\
舞蹈编导：翁婷\
青年舞蹈家：王韬瑞 朱瑾慧\
古筝演员：付娜 陈婉弘\
演唱：A-Lin黄丽玲\
原唱：阿yueyue\
原词曲作者：伊子木木","294","http://i1.hdslb.com/bfs/archive/001ccdf5e82ad5bdc72f9d7eaa513e65b683b214.jpg","梦幻西游电脑版","2241870","50782","104699","63533","14892","1779",\N,"2021-09-29 17:00:04","国风舞蹈","https://b23.tv/BV1U341127KY","86057"
"3966","2024-12-09 10:13:54","【全程回顾】满是思念！孟晚舟哽咽说祖国我回来了","孟晚舟一袭“中国红”，在深圳机场哽咽着说：“我终于回家了！”“祖国，我回来了！”网友：月是故乡明，欢迎回家！","373","http://i1.hdslb.com/bfs/archive/68fba5b835770d5d5a715c92c59032be6df0350a.jpg","央视新闻","2892994","20825","264555","25666","15443","9366",\N,"2021-09-25 22:39:32","社会","https://b23.tv/BV1mu411f71P","75216"
"3967","2024-12-09 10:13:54","中国从哪里来？——以地理的视角","中国从哪里来？\
解答这个问题的角度多种多样，但地理学家的答案或许最为特别。\
谨以此片，致敬所有为中国科学事业奋斗的人们。\
\
本片由 星球研究所 联合 第二次青藏科考队，人民日报新媒体，中国青藏高原研究会，中科院青藏高原研究所 共同呈现。","548","http://i2.hdslb.com/bfs/archive/d27518953d181f85c9f57fff18618e8b092e89bb.jpg","星球研究所","4590773","17990","374778","192045","56598","3140","北京","2021-09-30 21:09:40","科学科普","https://b23.tv/BV1SU4y1A7wX","345700"
"3968","2024-12-09 10:13:54","【高燃】戴上耳机别眨眼，带你领略中华武术的魅力！","69号重出江湖！在这边更新是因为张老师真的很温柔，动手真的纯属节目效果。给个三联哦！\
BGM：Cliff Lin - Pioneers Of The Apocalypse\
            Cliff Lin - This Is War","252","http://i0.hdslb.com/bfs/archive/f43f74b44c6d0de572900e402b9ba8db3c1dd570.jpg","含亮老师","9451766","20517","1078277","371051","77647","13247",\N,"2021-09-25 13:43:57","运动综合","https://b23.tv/BV1GL41147tf","799181"
"3969","2024-12-09 10:13:54","自制户外麻将车","","718","http://i1.hdslb.com/bfs/archive/54fd0d69e8898d2b0c4986fa5ccd3cb571d1509c.jpg","手工耿","6107206","55455","486321","54626","130374","14818",\N,"2021-09-27 17:33:00","极客DIY","https://b23.tv/BV1MQ4y1C7j2","298093"
